"ano","codprov","codmun","ec","es","nuc","nome","pobtotal","pobhomes","pobmulleres"
"2025","32","066","02","07","00","FRAGUAS",20,10,10
"2025","32","066","02","08","00","LAVANDEIRA, A",7,4,3
"2025","32","066","02","09","00","LEIRADO",18,7,11
"2025","32","066","02","10","00","MOURISCA, A",18,12,6
"2025","32","066","02","11","00","POUSA, A",0,0,0
"2025","32","066","02","12","00","TORNADOIRO, O",42,21,21
"2025","32","066","02","13","00","VAL, O",16,8,8
"2025","32","066","02","14","00","COSTA, A",3,1,2
"2025","32","066","03","01","00","CAMPO REAL",13,7,6
"2025","32","066","03","02","00","CHEDAS, AS",9,6,3
"2025","32","066","03","03","00","MOCIÑOS, OS",41,18,23
"2025","32","066","04","01","00","QUINTELA DE LEIRADO",138,61,77
"2025","32","066","05","01","00","ALCOUCE, O",11,5,6
"2025","32","066","05","02","00","ADRO, O",15,5,10
"2025","32","066","05","03","00","BEADE",18,9,9
"2025","32","066","05","04","00","CIMA DE VILA",16,9,7
"2025","32","066","05","05","00","CORREDOIRA, A",24,9,15
"2025","32","066","05","06","00","OUTEIRO, O",8,1,7
"2025","32","066","05","07","00","PEREIRAS, AS",5,3,2
"2025","32","066","05","08","00","REGUENGO",10,4,6
"2025","32","066","05","09","00","RÍO DE ABAIXO, O",4,2,2
"2025","32","066","05","10","00","RÍO DE ARRIBA, O",6,2,4
"2025","32","066","05","11","00","SOUTO",10,5,5
"2025","32","067","01","01","00","CANDÁS",9,6,3
"2025","32","067","01","02","00","FONTEFRÍA",3,1,2
"2025","32","067","01","03","00","OUTEIRO, O",0,0,0
"2025","32","067","01","04","00","PEREIRIÑA, A",3,1,2
"2025","32","067","01","05","00","VENDA, A",3,2,1
"2025","32","067","02","01","00","CONGOSTRO",66,34,32
"2025","32","067","02","02","00","SAN MIGUEL",9,5,4
"2025","32","067","03","01","00","AZOREIROS",18,8,10
"2025","32","067","03","02","00","BARRACEL",27,13,14
"2025","32","067","03","03","00","FILGUEIRAS",10,5,5
"2025","32","067","03","04","00","GUILLAMIL",32,16,16
"2025","32","067","03","05","00","XUXÁ",6,4,2
"2025","32","067","03","06","00","NIGUEIROÁ",62,33,29
"2025","32","067","03","07","00","QUILMELAS",14,8,6
"2025","32","067","03","08","00","ROSÉN",24,12,12
"2025","32","067","04","01","00","CASTRELO",12,7,5
"2025","32","067","04","02","00","CRESPOS",15,10,5
"2025","32","067","04","03","00","GÁNDARA",3,1,2
"2025","32","067","04","04","00","LAMA DE PAIO",15,5,10
"2025","32","067","04","05","00","LAMPAZA",52,26,26
"2025","32","067","04","06","00","PADROSO",15,10,5
"2025","32","067","05","05","00","CELME",3,3,0
"2025","32","067","05","09","00","FORXÁS",12,6,6
"2025","32","067","05","12","00","MAUS, AS",4,2,2
"2025","32","067","05","13","00","PEAGUDA",40,26,14
"2025","32","067","05","15","00","PENELAS",35,21,14
"2025","32","067","05","16","00","RAÑOÁ, A",4,1,3
"2025","32","067","05","17","00","RAPOSEIRAS, AS",1,0,1
"2025","32","067","05","20","00","CARBALLAL, A",12,6,6
"2025","32","067","05","21","00","ORDES",25,17,8
"2025","32","067","06","01","00","ALDEA DO MUÍÑO, A",11,7,4
"2025","32","067","06","02","00","CURRÁS",25,12,13
"2025","32","067","06","03","00","LUDRO",22,13,9
"2025","32","067","06","04","00","MOURA, A",1,1,0
"2025","32","067","06","06","00","RAIRIZ DE VEIGA",174,79,95
"2025","32","067","06","07","00","SAÍNZA DE ABAIXO, A",97,44,53
"2025","32","067","06","08","00","SAÍNZA DE ARRIBA, A",33,14,19
"2025","32","067","06","09","00","SALGADOS, OS",9,5,4
"2025","32","067","06","10","00","SANTA BAIA",79,40,39
"2025","32","067","06","11","00","TOXO, O",16,10,6
"2025","32","067","07","02","00","SABARIZ",124,66,58
"2025","32","067","08","01","00","AMIEIRO LONGO",4,3,1
"2025","32","067","08","02","00","CANCELA, A",2,1,1
"2025","32","067","08","03","00","EIDOBISPO",7,3,4
"2025","32","067","08","04","00","ZAPEAUS",15,9,6
"2025","32","068","01","01","00","CASARDEITA",18,10,8
"2025","32","068","01","02","00","COVELIÑAS",6,3,3
"2025","32","068","01","03","00","LUDEIROS",12,8,4
"2025","32","068","01","04","00","PAMBRE, O",18,10,8
"2025","32","068","01","05","00","PAZO, O",14,4,10
"2025","32","068","01","06","00","RIAL, O",6,2,4
"2025","32","068","01","07","00","VER",31,13,18
"2025","32","068","02","01","00","ESCUDEIROS",34,17,17
"2025","32","068","03","01","00","FREÁS DE EIRAS",47,24,23
"2025","32","068","03","02","00","PICOUTO, O",134,64,70
"2025","32","068","03","03","00","PONTE DOS MADEIROS, A",1,0,1
"2025","32","068","03","05","00","SAN TOMÉ",10,5,5
"2025","32","068","04","01","00","GRIXÓ",29,12,17
"2025","32","068","04","02","00","QUINTA",50,23,27
"2025","32","068","05","01","00","COSTA, A",7,3,4
"2025","32","068","05","02","00","MOSTEIRO, O",74,30,44
"2025","32","068","05","03","00","OUTEIRO, O",5,3,2
"2025","32","068","05","04","00","SANTA MARTA",2,1,1
"2025","32","068","05","05","00","TERRADO, O",3,2,1
"2025","32","068","05","06","00","PIÑEIRO, O",2,1,1
"2025","32","068","06","01","00","CORREDOIRA, A",38,16,22
"2025","32","068","06","02","00","COVELAS",20,7,13
"2025","32","068","06","03","00","FRAGUAS",27,11,16
"2025","32","068","06","04","00","OUTEIRO, O",9,4,5
"2025","32","068","06","05","00","PAIZÁS",19,8,11
"2025","32","068","06","06","00","PEREIRA",1,0,1
"2025","32","068","06","07","00","SAN CRISTOVO",16,13,3
"2025","32","068","06","08","00","SILVA, A",1,1,0
"2025","32","068","06","09","00","TUÑO, O",0,0,0
"2025","32","068","06","10","00","VILABOA",13,6,7
"2025","32","068","06","11","00","VILARIÑO",20,6,14
"2025","32","068","06","12","00","PAZOS",5,2,3
"2025","32","068","06","13","00","VILAFLOR",33,21,12
"2025","32","068","06","14","00","VILAGARCÍA",26,13,13
"2025","32","068","06","15","00","RIAL, O",1,0,1
"2025","32","068","07","01","00","ALDEA, A",14,8,6
"2025","32","068","07","02","00","ALMARIZ",35,17,18
"2025","32","068","07","03","00","PEREIRA DE SAN TOMÉ",0,0,0
"2025","32","068","07","04","00","PEREIRAS, AS",7,5,2
"2025","32","068","07","05","00","TUREI",12,8,4
"2025","32","068","07","06","00","VILAVIDAL",130,68,62
"2025","32","068","07","07","00","VISO, O",92,40,52
"2025","32","068","07","08","00","SOUTO, O",5,3,2
"2025","32","068","08","01","00","CALVOS",41,21,20
"2025","32","068","08","02","00","CARRAGUEDO, O",21,8,13
"2025","32","068","08","03","00","FONTE BRANCA",7,4,3
"2025","32","068","08","04","00","MARNOTOS",23,9,14
"2025","32","068","08","05","00","MOREIRA, A",8,3,5
"2025","32","068","08","06","00","PROENTE",5,2,3
"2025","32","068","08","07","00","PUMAR VELLO",0,0,0
"2025","32","068","08","08","00","REGAS, AS",2,1,1
"2025","32","068","08","09","00","REGUENGO, O",25,9,16
"2025","32","068","08","10","00","SILVAESCURA",17,7,10
"2025","32","068","08","11","00","TELLADO, O",48,21,27
"2025","32","068","08","12","00","VEIGA, A",16,9,7
"2025","32","068","08","13","00","VILANOVA",16,5,11
"2025","32","068","09","01","00","CARREIRIÑA, A",0,0,0
"2025","32","068","09","02","00","CASAL DE CIMA",4,1,3
"2025","32","068","09","03","00","ENTRELASVIÑAS",9,6,3
"2025","32","068","09","04","00","XANDENTE, O",0,0,0
"2025","32","068","09","05","00","XOCÍN",14,6,8
"2025","32","068","09","06","00","MACEIRA",3,1,2
"2025","32","068","09","07","00","MARGARIDEIROS",14,6,8
"2025","32","068","09","08","00","PADRENDA",6,3,3
"2025","32","068","09","09","00","PARTIDA",4,2,2
"2025","32","068","09","10","00","PENAVEGOSA",14,5,9
"2025","32","068","09","11","00","ROZAS",8,6,2
"2025","32","068","09","12","00","RUBIÁS",6,2,4
"2025","32","068","09","13","00","SANTA MARÍA MADRE",3,0,3
"2025","32","068","09","14","00","SOUTO, O",14,10,4
"2025","32","068","09","15","00","VILABOA",3,2,1
"2025","32","068","10","01","00","ARRIFANA, A",6,3,3
"2025","32","068","10","02","00","CARBALLEIRAS, AS",7,4,3
"2025","32","068","10","03","00","CASAL DO REGUEIRO",3,2,1
"2025","32","068","10","04","00","CASARÍO, O",16,11,5
"2025","32","068","10","05","00","CERDEDO, O",1,0,1
"2025","32","068","10","06","00","COVELIÑA",22,11,11
"2025","32","068","10","07","00","EIRAS",8,4,4
"2025","32","068","10","08","00","ENFESTA, A",0,0,0
"2025","32","068","10","09","00","FACHA, A",32,16,16
"2025","32","068","10","10","00","LAMEIRIÑO, O",2,1,1
"2025","32","068","10","11","00","PÍAS, AS",1,0,1
"2025","32","068","10","12","00","PINOS, OS",3,2,1
"2025","32","068","10","13","00","CARDEAL, O",0,0,0
"2025","32","068","10","14","00","CERDEDIÑO, O",4,2,2
"2025","32","068","10","15","00","FONDO DE VILA",0,0,0
"2025","32","068","10","16","00","MOREIRAS",5,3,2
"2025","32","068","10","17","00","POZA, A",3,2,1
"2025","32","068","10","18","00","VILAMEÁ",0,0,0
"2025","32","068","10","19","00","FORMIGOS, OS",9,5,4
"2025","32","069","01","01","00","SANTO ANDRÉ",130,73,57
"2025","32","069","02","01","00","ESPOSENDE",36,20,16
"2025","32","069","04","01","00","SAN CRISTOVO",331,164,167
"2025","32","069","05","02","00","FRANQUEIRÁN, A",115,52,63
"2025","32","069","06","01","00","RIBADAVIA",3156,1541,1615
"2025","32","069","07","01","00","CHABOLAS, AS",15,7,8
"2025","32","069","07","02","00","GROBA, A",41,23,18
"2025","32","069","07","03","00","SANÍN",15,6,9
"2025","32","069","07","04","00","SEIXO, O",35,20,15
"2025","32","069","08","01","00","QUINZA, A",72,38,34
"2025","32","069","08","02","00","SAN PAIO",237,108,129
"2025","32","069","08","03","00","SANTA CRISTINA",35,21,14
"2025","32","069","08","04","00","VAL DE PEREIRA",23,10,13
"2025","32","069","08","05","00","VENTOSELA",75,39,36
"2025","32","069","09","01","00","FRANCELOS",501,247,254
"2025","32","069","09","02","00","PREXIGUEIRO",100,53,47
"2025","32","070","01","01","00","ACEVIDO",7,4,3
"2025","32","070","01","02","00","CASDELOPE",6,5,1
"2025","32","070","01","03","00","CORTES, AS",12,6,6
"2025","32","070","01","04","00","OUTEIRO, O",10,7,3
"2025","32","070","01","05","00","RIBADAS, AS",5,2,3
"2025","32","070","01","06","00","SANFITOIRO",0,0,0
"2025","32","070","01","07","00","SEOANE",12,8,4
"2025","32","070","02","01","00","ARGAS VELLAS",2,0,2
"2025","32","070","02","02","00","SAN SILVESTRE",4,3,1
"2025","32","070","03","01","00","BEXE",0,0,0
"2025","32","070","03","02","00","CERDEIROS, OS",5,2,3
"2025","32","070","03","03","00","FONTE, A",3,0,3
"2025","32","070","03","04","00","AIREXA, A",3,2,1
"2025","32","070","03","05","00","TEIXEIRA",2,1,1
"2025","32","070","03","06","00","VALADOS",9,6,3
"2025","32","070","03","07","00","XUNQUEDO, O",12,4,8
"2025","32","070","04","01","00","CABACES",3,1,2
"2025","32","070","04","02","00","CASDEQUILLE",3,2,1
"2025","32","070","04","03","00","CASTROMAO",4,3,1
"2025","32","070","04","04","00","CIMA DE VILA",9,4,5
"2025","32","070","04","05","00","FREIXO",5,4,1
"2025","32","070","04","06","00","LAMPAZA, A",3,2,1
"2025","32","070","04","07","00","PEREIRO, O",0,0,0
"2025","32","070","04","08","00","REGUEIRO, O",0,0,0
"2025","32","070","04","09","00","SABUGUEIRO DE ABAIXO",4,2,2
"2025","32","070","04","10","00","SABUGUEIRO DE ARRIBA",8,5,3
"2025","32","070","04","11","00","VAL DE MIOTOS",5,3,2
"2025","32","070","04","12","00","VILARIÑO DOS PALLEIROS",3,2,1
"2025","32","070","04","13","00","TOUZA, A",2,0,2
"2025","32","070","05","01","00","ACIVEIRO, O",22,11,11
"2025","32","070","05","02","00","CERDEIRA",24,9,15
"2025","32","070","05","03","00","GUÍSTOLAS, AS",8,4,4
"2025","32","070","05","04","00","OUSECENDE",1,1,0
"2025","32","070","05","05","00","SAN XULIÁN",9,5,4
"2025","32","070","06","01","00","ARBOIRO",2,1,1
"2025","32","070","06","02","00","MEDOS",7,4,3
"2025","32","070","07","01","00","ABELAÍDO",4,1,3
"2025","32","070","07","02","00","ALENZA, A",6,3,3
"2025","32","070","07","03","00","CAMPO, O",105,52,53
"2025","32","070","07","04","00","CERNIZA",9,5,4
"2025","32","070","07","05","00","DOMECELLE",7,2,5
"2025","32","070","07","06","00","FONDO DE VILA",15,11,4
"2025","32","070","07","07","00","MOURUÁS",28,15,13
"2025","32","070","07","08","00","PONTE NAVEA, A",0,0,0
"2025","32","070","07","09","00","POUSA, A",13,8,5
"2025","32","070","07","10","00","REBOLEDO, O",6,4,2
"2025","32","070","07","11","00","SAN MIGUEL",12,8,4
"2025","32","070","07","12","00","TORRE VELLA, A",24,11,13
"2025","32","070","07","13","00","VALDONEDO",1,0,1
"2025","32","070","08","01","00","BARREAL, O",0,0,0
"2025","32","070","08","02","00","CARBALLO, O",9,5,4
"2025","32","070","08","03","00","PACIOS DE SAN XURXO",3,1,2
"2025","32","070","08","04","00","SENREIRO",0,0,0
"2025","32","070","09","01","00","CAMBELA",13,6,7
"2025","32","070","09","02","00","CASTIÑEIRO",8,6,2
"2025","32","070","09","03","00","CRUZ, A",14,8,6
"2025","32","070","09","04","00","SANTA CRUZ",2,1,1
"2025","32","070","09","05","00","TOUTELLE",10,6,4
"2025","32","070","09","06","00","VILARDÁ",13,4,9
"2025","32","071","01","01","00","CASTRELOS DE ABAIXO",45,21,24
"2025","32","071","01","02","00","SILVA, A",13,5,8
"2025","32","071","02","01","00","CASTRELOS DE CIMA",27,13,14
"2025","32","071","02","02","00","COVELAS",18,10,8
"2025","32","071","02","03","00","MOURISCO, O",20,10,10
"2025","32","071","02","04","00","SAN PAIO",6,4,2
"2025","32","071","02","05","00","VEIGA DO SEIXO, A",32,17,15
"2025","32","071","03","01","00","MENTE, O",3,3,0
"2025","32","071","03","02","00","NAVALLO, O",71,38,33
"2025","32","071","03","03","00","PENA DO SOUTO, A",17,7,10
"2025","32","071","04","01","00","SAN PEDRO DE POUSADA",32,14,18
"2025","32","071","04","02","00","PROGO",43,21,22
"2025","32","071","04","03","00","SANTA BAIA",21,9,12
"2025","32","071","04","04","00","VILARIÑO DAS TOUZAS",18,11,7
"2025","32","071","05","01","00","FERREIRAS, AS",74,40,34
"2025","32","071","05","02","00","FLORDERREI",43,20,23
"2025","32","071","05","03","00","MARCELÍN",68,35,33
"2025","32","071","05","04","00","RIÓS, O",197,107,90
"2025","32","071","05","05","00","ROMARIZ",72,36,36
"2025","32","071","05","06","00","VENDAS DA BARREIRA, AS",82,46,36
"2025","32","071","06","01","00","MAÑOÁS",11,7,4
"2025","32","071","06","02","00","RUBIÓS",22,14,8
"2025","32","071","07","01","00","CORTEGADA",40,20,20
"2025","32","071","07","02","00","DOMEZ",43,24,19
"2025","32","071","07","03","00","EIREXA, A",13,6,7
"2025","32","071","07","04","00","MIRÓS",13,6,7
"2025","32","071","07","05","00","PEDROSO",30,18,12
"2025","32","071","07","06","00","SARREAUS",14,8,6
"2025","32","071","07","07","00","SOUTO, O",19,8,11
"2025","32","071","07","08","00","SAN PEDRO DE TRASVEREA",39,16,23
"2025","32","071","07","09","00","VALFARTO",15,7,8
"2025","32","071","07","10","00","VEIGUIÑA, A",14,5,9
"2025","32","071","08","01","00","FUMACES",59,35,24
"2025","32","071","08","02","00","SAN CRISTOVO",98,49,49
"2025","32","071","08","03","00","TREPA, A",42,22,20
"2025","32","072","01","01","00","ROBLIDO",30,14,16
"2025","32","072","02","01","00","RÚA DE VALDEORRAS, A",4119,2049,2070
"2025","32","072","02","02","00","SOMOZA",60,26,34
"2025","32","072","03","01","00","SAN XULIÁN",8,4,4
"2025","32","073","01","01","00","BARRIO DE CASCALLÁ, O",8,5,3
"2025","32","073","01","02","00","CASTELO, O",38,20,18
"2025","32","073","02","01","00","BIOBRA",56,30,26
"2025","32","073","03","01","00","COVAS",15,4,11
"2025","32","073","04","01","00","OULEGO",70,37,33
"2025","32","073","05","01","00","PARDOLLÁN",13,6,7
"2025","32","073","05","02","00","VILAR DE SILVA",30,13,17
"2025","32","073","06","01","00","PORTO, O",39,20,19
"2025","32","073","06","02","00","REAL, O",21,8,13
"2025","32","073","07","01","00","QUEREÑO",101,56,45
"2025","32","073","07","02","00","SOBREDO",6,3,3
"2025","32","073","07","03","00","VILAR DE XEOS",4,2,2
"2025","32","073","08","01","00","ROBLEDO DA LASTRA, O",57,33,24
"2025","32","073","09","01","00","TRAMBASAUGAS",45,26,19
"2025","32","073","09","02","00","VAL, O",49,23,26
"2025","32","073","09","03","00","RUBIÁ",774,359,415
"2025","32","073","09","04","00","TAPADA, A",6,4,2
"2025","32","073","10","01","00","VEIGA DE CASCALLÁ, A",59,32,27
"2025","32","074","01","01","00","ANLLO",19,7,12
"2025","32","074","01","03","00","CASETA, A",14,9,5
"2025","32","074","01","04","00","CRUZ, A",24,12,12
"2025","32","074","01","05","00","HOSPICIO, O",22,14,8
"2025","32","074","01","07","00","PAZOS",20,10,10
"2025","32","074","01","09","00","SAN SEBASTIÁN",22,12,10
"2025","32","074","01","10","00","VILAR",1,0,1
"2025","32","074","02","01","00","CASAR DO MATO",5,3,2
"2025","32","074","02","02","00","FIGUEIREDO, O",13,7,6
"2025","32","074","02","03","00","OUTEIRO, O",3,1,2
"2025","32","074","02","04","00","PIROÑO",19,10,9
"2025","32","074","02","05","00","SAN AMARO",192,83,109
"2025","32","074","02","06","00","VENTOSELO",7,3,4
"2025","32","074","02","07","00","VIRIÑA, A",7,3,4
"2025","32","074","03","01","00","EIRAS",52,29,23
"2025","32","074","03","02","00","XINZO",15,10,5
"2025","32","074","03","03","00","REGUENGA, A",11,8,3
"2025","32","074","03","04","00","SABARIZ",1,0,1
"2025","32","074","03","05","00","TOUZA, A",4,2,2
"2025","32","074","03","06","00","TRALORRÍO",12,4,8
"2025","32","074","04","01","00","CAMPO DA CRUZ, O",8,3,5
"2025","32","074","04","02","00","CASANOVA, A",28,13,15
"2025","32","074","04","03","00","CRUCE, O",0,0,0
"2025","32","074","04","04","00","CRUCEIRO, O",126,61,65
"2025","32","074","04","05","00","FONDODEVILA, O",10,6,4
"2025","32","074","04","06","00","LAMEIRA, A",1,1,0
"2025","32","074","04","07","00","LAVANDEIRA, A",4,2,2
"2025","32","074","04","08","00","MARCO, O",3,3,0
"2025","32","074","04","09","00","MONTES, OS",12,6,6
"2025","32","074","04","10","00","OUTEIRO DE GRIXOA",4,2,2
"2025","32","074","05","01","00","ALEMPARTE",13,7,6
"2025","32","074","05","02","00","ANDRADE",32,18,14
"2025","32","074","05","03","00","CRISTIMIL",33,18,15
"2025","32","074","05","04","00","ESPAÑOL",1,1,0
"2025","32","074","05","05","00","FIGUEIROA",3,1,2
"2025","32","074","05","06","00","LOUCÍA",7,6,1
"2025","32","074","05","07","00","PIÑEIRO",14,8,6
"2025","32","074","05","08","00","TORRE, A",15,7,8
"2025","32","074","05","09","00","LAS",45,22,23
"2025","32","074","06","01","00","BARRIO",5,2,3
"2025","32","074","06","02","00","BREA, A",0,0,0
"2025","32","074","06","03","00","CALVE",0,0,0
"2025","32","074","06","04","00","CAMPO DA FESTA, O",3,2,1
"2025","32","074","06","05","00","CARBALLEIRA, A",5,2,3
"2025","32","074","06","06","00","CASAS NOVAS, AS",7,4,3
"2025","32","074","06","07","00","OUTEIRO DE NAVÍO",7,4,3
"2025","32","074","06","08","00","QUINTÁ, A",22,12,10
"2025","32","074","06","09","00","REGUENGA, A",3,1,2
"2025","32","074","06","10","00","SANDULCES",1,1,0
"2025","32","074","06","11","00","SERGUDE",8,4,4
"2025","32","074","06","12","00","SOBRADO",1,1,0
"2025","32","074","06","13","00","TOUZA, A",1,0,1
"2025","32","074","06","14","00","VENTOSELO",5,3,2
"2025","32","074","06","15","00","VIÑÁS",1,0,1
"2025","32","074","07","01","00","BARRIO",18,9,9
"2025","32","074","07","02","00","CAMPO DA LAMELA, O",16,9,7
"2025","32","074","07","03","00","CASANOVA, A",0,0,0
"2025","32","074","07","04","00","CASTRO, O",13,7,6
"2025","32","074","07","05","00","FERRADAL, O",1,1,0
"2025","32","074","07","06","00","GAÍME",9,4,5
"2025","32","074","07","07","00","GONTÁN",15,7,8
"2025","32","074","07","08","00","LAMEGO",9,4,5
"2025","32","074","07","09","00","OUTEIRO DE SALAMONDE",2,1,1
"2025","32","074","07","10","00","PALLOTA, A",13,6,7
"2025","32","074","07","11","00","QUINTAS, AS",9,2,7
"2025","32","074","07","12","00","SAN ROQUE",18,8,10
"2025","32","074","07","13","00","SANTA EUFEMIA",14,6,8
"2025","32","074","07","14","00","SOUTO",3,1,2
"2025","32","074","07","15","00","VEIGA, A",0,0,0
"2025","32","074","08","01","00","CABANA, A",1,0,1
"2025","32","074","08","02","00","SOUTO, O",0,0,0
"2025","32","075","01","02","00","CURRÁS",202,111,91
"2025","32","075","02","01","00","ÁSPERA",1,1,0
"2025","32","075","02","02","00","CASTROVERDE",95,48,47
"2025","32","075","02","03","00","CUMIAL, O",167,87,80
"2025","32","075","02","04","00","NOALLA",46,24,22
"2025","32","075","02","05","00","POLÍGONO INDUSTRIAL DE SAN CIBRAO DAS VIÑAS",28,23,5
"2025","32","075","02","06","00","PONTE NOALLA, A",358,159,199
"2025","32","075","02","07","00","REBOREDO",546,285,261
"2025","32","075","02","08","00","SANTA MARTA",144,73,71
"2025","32","075","02","09","00","VEIGA",8,5,3
"2025","32","075","03","01","00","VALIÑAS",81,45,36
"2025","32","075","03","02","00","BELMONTE",126,61,65
"2025","32","075","03","03","00","PAZOS DE SAN CLODIO",122,63,59
"2025","32","075","03","04","00","PICOUTO, O",217,112,105
"2025","32","075","03","05","00","ZAMORANA, A",13,5,8
"2025","32","075","03","06","00","MUÍÑOS",57,29,28
"2025","32","075","04","01","00","CALVOS",102,55,47
"2025","32","075","04","02","00","CARBALLEIRA, A",101,48,53
"2025","32","075","04","03","00","CASTELLANA, A",197,93,104
"2025","32","075","04","04","00","EIREXA, A",20,8,12
"2025","32","075","04","05","00","MIOTEIRA, A",56,30,26
"2025","32","075","04","06","00","SANTA CRUZ DA RABEDA",140,68,72
"2025","32","075","05","01","00","BARREIROS",1,1,0
"2025","32","075","05","03","00","CONDADO",1,1,0
"2025","32","075","05","05","00","RANTE",321,164,157
"2025","32","075","05","06","00","SOUTO BRAVO",0,0,0
"2025","32","075","05","07","00","CRUZ DE RANTE, A",39,20,19
"2025","32","075","06","01","00","PIÑEIRAL, O",923,467,456
"2025","32","075","06","02","00","SAN CIBRAO DAS VIÑAS",553,275,278
"2025","32","075","06","03","00","FARIXA, A",65,38,27
"2025","32","075","06","04","00","LAGOA, A",0,0,0
"2025","32","075","06","05","00","URBANIZACIÓN EL MADRIGAL",174,88,86
"2025","32","075","07","08","00","OUTEIRO CALVO",107,54,53
"2025","32","075","07","09","00","PAZOS",110,58,52
"2025","32","075","07","10","00","PENEDO",87,42,45
"2025","32","075","07","11","00","PRADO, O",31,14,17
"2025","32","075","07","14","00","TORRE, A",14,8,6
"2025","32","075","07","16","00","VILANOVA",120,65,55
"2025","32","075","07","17","00","MONTELONGO",32,17,15
"2025","32","075","07","18","00","LOIRO DE ABAIXO",170,78,92
"2025","32","075","07","19","00","SOUTOPENEDO",202,100,102
"2025","32","076","01","01","00","ANLLO",18,12,6
"2025","32","076","01","02","00","CASANOVA, A",60,24,36
"2025","32","076","01","03","00","CASTRELO",5,3,2
"2025","32","076","01","04","00","NOGUEIRA",13,8,5
"2025","32","076","01","05","00","PARAMIOS",39,23,16
"2025","32","076","01","06","00","TORRE, A",10,6,4
"2025","32","076","01","07","00","VILELA",2,1,1
"2025","32","076","01","08","00","CHAO REAL",32,15,17
"2025","32","076","02","01","00","CEA",561,269,292
"2025","32","076","02","02","00","FONDO DE CEA",17,8,9
"2025","32","076","02","03","00","EIREXE, A",35,17,18
"2025","32","076","02","04","00","LAMA, A",21,10,11
"2025","32","076","03","01","00","ARDESENDE",14,9,5
"2025","32","076","03","02","00","BUSTELO",38,21,17
"2025","32","076","03","03","00","COVAS",31,13,18
"2025","32","076","03","04","00","GRELA, A",55,27,28
"2025","32","076","03","05","00","MOSTEIRÓN",15,11,4
"2025","32","076","03","06","00","RICOVELO",6,3,3
"2025","32","076","04","01","00","SANTRÓS",10,4,6
"2025","32","076","04","02","00","LAMAS",44,25,19
"2025","32","076","04","03","00","SAN MARTIÑO DE LAMAS",7,2,5
"2025","32","076","05","01","00","CAZARRANCAS",3,2,1
"2025","32","076","05","02","00","GABIÁN",7,3,4
"2025","32","076","05","03","00","EIREXA VELLA, A",8,3,5
"2025","32","076","05","04","00","LONGOS",12,2,10
"2025","32","076","06","01","00","AGRA",2,1,1
"2025","32","076","06","02","00","COSTA DE MONTE",17,8,9
"2025","32","076","06","03","00","FONDO DE VILA",16,8,8
"2025","32","076","06","04","00","MANDRÁS",26,14,12
"2025","32","076","06","05","00","PONTE MANDRÁS",12,7,5
"2025","32","076","07","01","00","ARENTEIRIÑO",1,1,0
"2025","32","076","07","02","00","ÁSPERA",15,6,9
"2025","32","076","07","03","00","BETAR",7,5,2
"2025","32","076","07","04","00","BOULLA",6,3,3
"2025","32","076","07","05","00","CABANA, A",5,4,1
"2025","32","076","07","06","00","CONFURCO",16,7,9
"2025","32","076","07","07","00","COSTA, A",4,2,2
"2025","32","076","07","08","00","GAMOAL, O",10,5,5
"2025","32","076","07","09","00","MIRALLOS",3,1,2
"2025","32","076","07","10","00","OSEIRA",35,24,11
"2025","32","076","07","11","00","PIELES",33,14,19
"2025","32","076","07","12","00","POBADURA",13,8,5
"2025","32","076","07","13","00","RÍO, O",1,0,1
"2025","32","076","07","14","00","SAN MARTIÑO",8,5,3
"2025","32","076","07","15","00","SILVABOA",8,5,3
"2025","32","076","07","16","00","TANXIL",14,9,5
"2025","32","076","07","17","00","TRABAZOS",6,3,3
"2025","32","076","07","18","00","VEIGA DE ABAIXO, A",5,4,1
"2025","32","076","07","19","00","VEIGA DE ARRIBA, A",6,2,4
"2025","32","076","07","20","00","VENTELA, A",5,2,3
"2025","32","076","07","21","00","VILARELLO",9,5,4
"2025","32","076","07","22","00","VILANFESTA",10,5,5
"2025","32","076","07","23","00","VILARIÑO FRÍO",18,10,8
"2025","32","076","07","24","00","CASANOVA, A",0,0,0
"2025","32","076","07","25","00","COVELO, O",0,0,0
"2025","32","076","08","01","00","FARAMONTAOS DE PEREDA",15,9,6
"2025","32","076","08","02","00","FERREIROS, OS",3,1,2
"2025","32","076","08","03","00","PAZOS",17,9,8
"2025","32","076","08","04","00","PEREDA",28,13,15
"2025","32","076","08","05","00","PULLEDO",11,5,6
"2025","32","076","08","06","00","REGUEIRA, A",14,5,9
"2025","32","076","08","07","00","BIDUEDO",65,30,35
"2025","32","076","08","08","00","VILA, A",10,4,6
"2025","32","076","09","01","00","ARIZ",14,7,7
"2025","32","076","09","02","00","FONTAÍÑAS, AS",14,6,8
"2025","32","076","09","03","00","SAN FAGUNDO",53,19,34
"2025","32","076","10","01","00","FATÓN",17,8,9
"2025","32","076","10","02","00","PEAGO",2,1,1
"2025","32","076","10","03","00","SOUTO",24,13,11
"2025","32","076","10","04","00","ZARZA",3,2,1
"2025","32","076","11","01","00","AGROSANTIÑO",11,5,6
"2025","32","076","11","02","00","CABREIRA",4,2,2
"2025","32","076","11","03","00","CASAR DE MARÍA",18,9,9
"2025","32","076","11","04","00","CAZURRAQUE",15,7,8
"2025","32","076","11","05","00","LAXAS, AS",2,1,1
"2025","32","076","11","06","00","MARTIÑÁ, A",8,5,3
